Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
597,ORD-1597,2024-11-18,2024-11-23,Standard Class,CUST-1196,Reyansh Sharma,Consumer,West,Office Supplies,Art,8,0.0,951.04,209.23
598,ORD-1598,2024-08-28,2024-08-30,First Class,CUST-1197,Rohan Gupta,Home Office,East,Office Supplies,Labels,7,0.0,464.44,102.18
599,ORD-1599,2024-03-01,2024-03-04,Second Class,CUST-1198,Myra Mehta,Consumer,North,Technology,Copiers,1,0.2,666.59,46.66
600,ORD-1600,2023-01-30,2023-02-03,Second Class,CUST-1199,Krishna Gupta,Home Office,West,Furniture,Bookcases,2,0.2,445.09,17.8
601,ORD-1601,2023-02-14,2023-02-18,Second Class,CUST-1200,Saanvi Patel,Corporate,West,Furniture,Bookcases,12,0.0,2636.13,316.34
602,ORD-1602,2024-10-14,2024-10-20,Standard Class,CUST-1201,Ishaan Reddy,Consumer,North,Office Supplies,Labels,12,0.15,178.28,28.52
603,ORD-1603,2024-11-06,2024-11-12,Standard Class,CUST-1202,Aarav Joshi,Home Office,West,Office Supplies,Binders,4,0.0,197.13,43.37
604,ORD-1604,2024-11-02,2024-11-07,Standard Class,CUST-1203,Kiara Rao,Home Office,South,Technology,Accessories,10,0.0,3225.33,483.8
605,ORD-1605,2023-05-31,2023-06-06,Standard Class,CUST-1204,Aarav Iyer,Home Office,North,Furniture,Chairs,11,0.1,5498.53,439.88
606,ORD-1606,2023-06-04,2023-06-11,Standard Class,CUST-1205,Saanvi Chopra,Consumer,South,Office Supplies,Art,7,0.0,187.51,41.25
607,ORD-1607,2023-04-22,2023-04-24,First Class,CUST-1206,Riya Patel,Consumer,East,Technology,Accessories,4,0.1,1468.09,161.49
608,ORD-1608,2023-04-14,2023-04-18,Second Class,CUST-1207,Diya Joshi,Consumer,West,Office Supplies,Art,5,0.0,190.59,41.93
609,ORD-1609,2024-12-05,2024-12-10,Standard Class,CUST-1208,Aarav Joshi,Consumer,South,Furniture,Tables,8,0.2,3240.34,129.61
610,ORD-1610,2024-08-31,2024-09-05,Standard Class,CUST-1209,Aarav Mehta,Consumer,South,Furniture,Tables,11,0.0,9813.53,1177.62
611,ORD-1611,2023-11-08,2023-11-15,Standard Class,CUST-1210,Myra Patel,Home Office,South,Office Supplies,Storage,6,0.0,601.15,132.25
612,ORD-1612,2024-12-03,2024-12-07,Second Class,CUST-1211,Arjun Reddy,Home Office,East,Furniture,Furnishings,8,0.0,842.73,101.13
613,ORD-1613,2023-10-08,2023-10-09,First Class,CUST-1212,Sai Patel,Home Office,East,Technology,Copiers,11,0.3,9051.69,271.55
614,ORD-1614,2023-02-12,2023-02-17,Standard Class,CUST-1213,Diya Patel,Consumer,East,Technology,Phones,2,0.1,2025.39,222.79
615,ORD-1615,2024-09-30,2024-10-06,Standard Class,CUST-1214,Vivaan Singh,Corporate,North,Office Supplies,Binders,5,0.0,95.98,21.12
616,ORD-1616,2023-02-21,2023-02-24,Second Class,CUST-1215,Arjun Verma,Corporate,South,Office Supplies,Labels,12,0.1,1391.33,250.44
617,ORD-1617,2023-02-02,2023-02-02,Same Day,CUST-1216,Vihaan Desai,Consumer,South,Technology,Copiers,5,0.0,1506.44,225.97
618,ORD-1618,2024-11-30,2024-12-04,Standard Class,CUST-1217,Riya Desai,Consumer,North,Office Supplies,Paper,11,0.2,269.75,37.77
619,ORD-1619,2024-12-11,2024-12-16,Standard Class,CUST-1218,Aadhya Iyer,Consumer,West,Technology,Copiers,1,0.0,1161.82,174.27
620,ORD-1620,2023-09-06,2023-09-10,Standard Class,CUST-1219,Saanvi Gupta,Home Office,South,Office Supplies,Labels,7,0.1,395.33,71.16
621,ORD-1621,2023-10-04,2023-10-09,Standard Class,CUST-1220,Ananya Rao,Home Office,East,Office Supplies,Binders,1,0.15,68.98,11.04
622,ORD-1622,2024-05-22,2024-05-26,Standard Class,CUST-1221,Aarav Malhotra,Consumer,West,Office Supplies,Paper,8,0.0,224.64,49.42
623,ORD-1623,2023-09-11,2023-09-12,First Class,CUST-1222,Rohan Nair,Consumer,South,Technology,Copiers,8,0.1,9859.04,1084.49
624,ORD-1624,2024-03-18,2024-03-22,Second Class,CUST-1223,Navya Singh,Consumer,North,Furniture,Tables,8,0.1,3678.1,294.25
625,ORD-1625,2024-02-05,2024-02-12,Standard Class,CUST-1224,Vihaan Mehta,Consumer,West,Office Supplies,Art,7,0.2,262.0,36.68
626,ORD-1626,2023-05-23,2023-05-25,First Class,CUST-1225,Anika Singh,Consumer,East,Office Supplies,Paper,6,0.0,392.29,86.3
627,ORD-1627,2024-04-15,2024-04-21,Standard Class,CUST-1226,Myra Nair,Home Office,West,Office Supplies,Storage,8,0.1,199.77,35.96
628,ORD-1628,2023-12-23,2023-12-28,Standard Class,CUST-1227,Vihaan Joshi,Home Office,West,Furniture,Chairs,2,0.0,979.07,117.49
629,ORD-1629,2023-03-05,2023-03-10,Standard Class,CUST-1228,Aarav Desai,Consumer,North,Technology,Phones,3,0.3,1631.34,48.94
630,ORD-1630,2024-05-17,2024-05-22,Standard Class,CUST-1229,Reyansh Verma,Consumer,South,Furniture,Tables,10,0.0,998.79,119.85
631,ORD-1631,2024-02-22,2024-02-24,First Class,CUST-1230,Riya Rao,Consumer,West,Office Supplies,Labels,8,0.2,345.89,48.42
632,ORD-1632,2024-10-02,2024-10-08,Standard Class,CUST-1231,Vivaan Mehta,Consumer,North,Furniture,Bookcases,9,0.3,2877.59,0.0
633,ORD-1633,2023-03-18,2023-03-22,Standard Class,CUST-1232,Vivaan Kumar,Consumer,North,Office Supplies,Labels,12,0.3,786.45,78.64
634,ORD-1634,2024-03-07,2024-03-08,First Class,CUST-1233,Ananya Desai,Consumer,South,Technology,Accessories,11,0.2,7916.87,554.18
635,ORD-1635,2024-03-02,2024-03-07,Standard Class,CUST-1234,Vivaan Verma,Home Office,East,Furniture,Furnishings,1,0.1,472.59,37.81
636,ORD-1636,2023-07-20,2023-07-26,Standard Class,CUST-1235,Saanvi Chopra,Corporate,West,Office Supplies,Binders,3,0.0,162.26,35.7
637,ORD-1637,2023-12-18,2023-12-20,Second Class,CUST-1236,Navya Mehta,Consumer,North,Furniture,Chairs,1,0.2,839.02,33.56
638,ORD-1638,2024-03-25,2024-04-01,Standard Class,CUST-1237,Saanvi Iyer,Home Office,North,Office Supplies,Paper,11,0.1,147.59,26.57
639,ORD-1639,2023-08-14,2023-08-18,Second Class,CUST-1238,Anika Desai,Consumer,South,Office Supplies,Labels,5,0.0,336.32,73.99
640,ORD-1640,2023-10-14,2023-10-21,Standard Class,CUST-1239,Vihaan Reddy,Consumer,West,Technology,Accessories,12,0.15,16822.93,1514.06
641,ORD-1641,2023-10-04,2023-10-06,First Class,CUST-1240,Saanvi Iyer,Consumer,South,Technology,Phones,1,0.0,114.4,17.16
642,ORD-1642,2024-06-29,2024-06-30,First Class,CUST-1241,Ananya Desai,Home Office,South,Office Supplies,Storage,5,0.0,364.8,80.26
643,ORD-1643,2023-04-22,2023-04-23,First Class,CUST-1242,Kiara Nair,Home Office,West,Technology,Machines,10,0.3,3887.03,116.61
644,ORD-1644,2023-10-15,2023-10-19,Standard Class,CUST-1243,Riya Nair,Corporate,West,Furniture,Tables,1,0.15,558.44,33.51
645,ORD-1645,2024-03-30,2024-03-31,First Class,CUST-1244,Reyansh Nair,Consumer,South,Office Supplies,Storage,1,0.1,13.72,2.47
646,ORD-1646,2023-10-10,2023-10-12,Second Class,CUST-1245,Vivaan Singh,Consumer,South,Furniture,Tables,2,0.0,1233.55,148.03
647,ORD-1647,2023-12-28,2024-01-01,Standard Class,CUST-1246,Anika Verma,Consumer,North,Furniture,Chairs,4,0.15,944.74,56.68
648,ORD-1648,2023-10-17,2023-10-18,First Class,CUST-1247,Diya Iyer,Home Office,South,Technology,Machines,5,0.3,521.82,15.65
649,ORD-1649,2023-11-17,2023-11-18,First Class,CUST-1248,Saanvi Rao,Corporate,West,Office Supplies,Labels,10,0.3,805.53,80.55
650,ORD-1650,2024-08-01,2024-08-06,Standard Class,CUST-1249,Anika Malhotra,Corporate,East,Office Supplies,Art,1,0.0,80.81,17.78
651,ORD-1651,2023-09-07,2023-09-10,Second Class,CUST-1250,Vihaan Chopra,Consumer,West,Technology,Accessories,4,0.0,2577.57,386.64
652,ORD-1652,2024-09-11,2024-09-15,Standard Class,CUST-1251,Aadhya Joshi,Home Office,West,Furniture,Tables,10,0.0,6260.4,751.25
653,ORD-1653,2024-03-07,2024-03-08,First Class,CUST-1252,Aarav Gupta,Home Office,North,Office Supplies,Paper,2,0.1,180.49,32.49
654,ORD-1654,2024-03-17,2024-03-23,Standard Class,CUST-1253,Saanvi Chopra,Home Office,North,Furniture,Furnishings,9,0.2,2351.68,94.07
655,ORD-1655,2023-02-16,2023-02-18,Second Class,CUST-1254,Aadhya Patel,Corporate,West,Technology,Copiers,8,0.1,8531.16,938.43
656,ORD-1656,2024-08-30,2024-09-06,Standard Class,CUST-1255,Riya Patel,Consumer,East,Office Supplies,Storage,2,0.1,119.75,21.55
657,ORD-1657,2024-01-29,2024-02-03,Standard Class,CUST-1256,Ira Reddy,Consumer,North,Furniture,Tables,2,0.1,707.76,56.62
658,ORD-1658,2024-11-13,2024-11-19,Standard Class,CUST-1257,Vivaan Desai,Corporate,North,Office Supplies,Labels,9,0.2,232.14,32.5
659,ORD-1659,2024-08-07,2024-08-11,Standard Class,CUST-1258,Vihaan Iyer,Consumer,South,Furniture,Furnishings,7,0.0,3391.29,406.95
660,ORD-1660,2023-12-01,2023-12-05,Standard Class,CUST-1259,Ananya Desai,Corporate,South,Office Supplies,Labels,1,0.0,112.22,24.69
661,ORD-1661,2023-09-09,2023-09-14,Standard Class,CUST-1260,Sai Chopra,Consumer,South,Technology,Accessories,8,0.3,9609.62,288.29
662,ORD-1662,2023-03-10,2023-03-16,Standard Class,CUST-1261,Saanvi Joshi,Consumer,East,Technology,Phones,10,0.3,7454.43,223.63
663,ORD-1663,2024-11-15,2024-11-20,Standard Class,CUST-1262,Krishna Verma,Corporate,West,Office Supplies,Storage,5,0.0,282.12,62.07
664,ORD-1664,2024-11-07,2024-11-09,First Class,CUST-1263,Ira Nair,Home Office,East,Technology,Copiers,11,0.2,8125.76,568.8
665,ORD-1665,2024-02-26,2024-03-01,Second Class,CUST-1264,Ananya Joshi,Consumer,South,Office Supplies,Binders,1,0.0,52.13,11.47
666,ORD-1666,2024-09-20,2024-09-26,Standard Class,CUST-1265,Ananya Desai,Corporate,North,Office Supplies,Binders,6,0.1,399.15,71.85
667,ORD-1667,2023-08-23,2023-08-25,Second Class,CUST-1266,Aarav Sharma,Consumer,North,Office Supplies,Art,1,0.15,62.6,10.02
668,ORD-1668,2023-11-05,2023-11-09,Standard Class,CUST-1267,Saanvi Joshi,Consumer,East,Office Supplies,Binders,7,0.0,631.12,138.85
669,ORD-1669,2023-01-21,2023-01-27,Standard Class,CUST-1268,Saanvi Singh,Consumer,West,Office Supplies,Paper,10,0.15,909.63,145.54
670,ORD-1670,2023-07-27,2023-07-31,Standard Class,CUST-1269,Aadhya Kumar,Consumer,West,Office Supplies,Art,5,0.0,546.91,120.32
671,ORD-1671,2023-04-21,2023-04-26,Standard Class,CUST-1270,Vihaan Joshi,Consumer,East,Furniture,Tables,5,0.0,1762.99,211.56
672,ORD-1672,2024-08-30,2024-09-01,First Class,CUST-1271,Krishna Sharma,Corporate,North,Office Supplies,Art,8,0.0,326.54,71.84
673,ORD-1673,2023-01-06,2023-01-10,Standard Class,CUST-1272,Krishna Reddy,Corporate,North,Office Supplies,Art,8,0.3,467.08,46.71
674,ORD-1674,2024-12-17,2024-12-24,Standard Class,CUST-1273,Vihaan Sharma,Consumer,North,Furniture,Chairs,7,0.0,3402.36,408.28
675,ORD-1675,2023-10-31,2023-11-04,Second Class,CUST-1274,Diya Mehta,Corporate,West,Technology,Machines,11,0.2,10787.56,755.13
676,ORD-1676,2024-04-28,2024-05-02,Second Class,CUST-1275,Myra Sharma,Consumer,West,Technology,Accessories,6,0.3,803.82,24.11
677,ORD-1677,2024-07-04,2024-07-11,Standard Class,CUST-1276,Navya Desai,Consumer,North,Office Supplies,Labels,4,0.0,26.5,5.83
678,ORD-1678,2024-01-12,2024-01-19,Standard Class,CUST-1277,Riya Gupta,Corporate,South,Office Supplies,Labels,2,0.0,74.4,16.37
679,ORD-1679,2024-04-29,2024-05-01,First Class,CUST-1278,Arjun Gupta,Consumer,North,Furniture,Tables,3,0.3,1282.77,0.0
680,ORD-1680,2024-03-11,2024-03-16,Standard Class,CUST-1279,Saanvi Chopra,Consumer,South,Office Supplies,Binders,8,0.0,811.56,178.54
681,ORD-1681,2024-12-29,2025-01-04,Standard Class,CUST-1280,Aadhya Joshi,Corporate,South,Office Supplies,Storage,6,0.15,599.39,95.9
682,ORD-1682,2023-08-07,2023-08-13,Standard Class,CUST-1281,Aarav Singh,Consumer,West,Technology,Accessories,8,0.0,7199.79,1079.97
683,ORD-1683,2024-09-13,2024-09-17,Second Class,CUST-1282,Ishaan Patel,Consumer,East,Office Supplies,Art,11,0.15,743.76,119.0
684,ORD-1684,2024-05-17,2024-05-24,Standard Class,CUST-1283,Aarav Mehta,Corporate,West,Office Supplies,Labels,12,0.0,1075.95,236.71
685,ORD-1685,2024-03-30,2024-04-04,Standard Class,CUST-1284,Ira Chopra,Home Office,North,Furniture,Bookcases,1,0.2,331.62,13.26
686,ORD-1686,2024-06-12,2024-06-13,First Class,CUST-1285,Anika Gupta,Consumer,East,Office Supplies,Binders,12,0.1,289.22,52.06
687,ORD-1687,2023-11-15,2023-11-19,Standard Class,CUST-1286,Kiara Verma,Home Office,South,Office Supplies,Labels,2,0.0,51.98,11.44
688,ORD-1688,2024-04-16,2024-04-18,Second Class,CUST-1287,Rohan Sharma,Corporate,East,Furniture,Tables,7,0.0,4611.95,553.43
689,ORD-1689,2023-07-24,2023-07-31,Standard Class,CUST-1288,Diya Reddy,Consumer,South,Office Supplies,Storage,11,0.0,1104.32,242.95
690,ORD-1690,2024-12-20,2024-12-23,Second Class,CUST-1289,Anika Kumar,Consumer,East,Office Supplies,Storage,12,0.0,185.25,40.76
691,ORD-1691,2023-04-29,2023-05-03,Standard Class,CUST-1290,Saanvi Joshi,Corporate,East,Office Supplies,Art,10,0.0,420.73,92.56
692,ORD-1692,2024-05-01,2024-05-08,Standard Class,CUST-1291,Sai Malhotra,Consumer,East,Furniture,Bookcases,1,0.15,420.19,25.21
693,ORD-1693,2024-09-07,2024-09-08,First Class,CUST-1292,Anika Verma,Corporate,East,Office Supplies,Paper,7,0.1,244.28,43.97
694,ORD-1694,2023-11-04,2023-11-09,Standard Class,CUST-1293,Arjun Gupta,Home Office,West,Technology,Accessories,11,0.0,16026.69,2404.0
695,ORD-1695,2024-02-10,2024-02-16,Standard Class,CUST-1294,Krishna Rao,Consumer,North,Furniture,Tables,4,0.1,1699.32,135.95
696,ORD-1696,2023-06-13,2023-06-16,Second Class,CUST-1295,Kiara Chopra,Home Office,South,Office Supplies,Paper,4,0.15,61.2,9.79
697,ORD-1697,2023-10-17,2023-10-21,Standard Class,CUST-1296,Riya Sharma,Corporate,East,Office Supplies,Art,4,0.0,101.95,22.43
698,ORD-1698,2023-03-21,2023-03-25,Standard Class,CUST-1297,Saanvi Joshi,Consumer,North,Furniture,Tables,3,0.2,1210.01,48.4
699,ORD-1699,2023-07-03,2023-07-10,Standard Class,CUST-1298,Vihaan Joshi,Corporate,East,Technology,Copiers,7,0.1,3480.47,382.85
700,ORD-1700,2023-01-12,2023-01-18,Standard Class,CUST-1299,Vihaan Mehta,Consumer,West,Office Supplies,Binders,8,0.2,713.01,99.82
701,ORD-1701,2024-03-10,2024-03-11,First Class,CUST-1300,Riya Patel,Consumer,South,Office Supplies,Paper,4,0.0,302.68,66.59
702,ORD-1702,2024-04-16,2024-04-20,Second Class,CUST-1301,Aarav Kumar,Consumer,West,Office Supplies,Storage,5,0.0,230.21,50.65
703,ORD-1703,2023-09-12,2023-09-19,Standard Class,CUST-1302,Ishaan Reddy,Corporate,East,Furniture,Tables,8,0.2,4850.2,194.01
704,ORD-1704,2023-12-01,2023-12-01,Same Day,CUST-1303,Aditya Reddy,Consumer,North,Technology,Phones,11,0.3,825.38,24.76
705,ORD-1705,2023-07-16,2023-07-21,Standard Class,CUST-1304,Vivaan Reddy,Home Office,West,Office Supplies,Labels,10,0.15,883.21,141.31
706,ORD-1706,2024-09-11,2024-09-15,Standard Class,CUST-1305,Aadhya Joshi,Consumer,North,Office Supplies,Binders,3,0.1,169.31,30.48
707,ORD-1707,2023-08-15,2023-08-17,Second Class,CUST-1306,Ananya Kumar,Corporate,South,Technology,Copiers,7,0.0,3830.95,574.64
708,ORD-1708,2024-05-25,2024-05-28,Second Class,CUST-1307,Riya Verma,Consumer,East,Office Supplies,Storage,11,0.15,1242.42,198.79
709,ORD-1709,2023-11-19,2023-11-26,Standard Class,CUST-1308,Aadhya Malhotra,Corporate,South,Furniture,Tables,1,0.3,633.49,0.0
710,ORD-1710,2024-01-23,2024-01-29,Standard Class,CUST-1309,Rohan Gupta,Consumer,West,Furniture,Tables,3,0.1,2062.72,165.02
711,ORD-1711,2024-09-05,2024-09-10,Standard Class,CUST-1310,Krishna Rao,Consumer,West,Office Supplies,Storage,7,0.0,408.45,89.86
712,ORD-1712,2023-01-04,2023-01-09,Standard Class,CUST-1311,Riya Joshi,Corporate,South,Office Supplies,Paper,7,0.1,354.33,63.78
713,ORD-1713,2024-09-05,2024-09-07,Second Class,CUST-1312,Aditya Reddy,Consumer,South,Furniture,Tables,1,0.1,668.55,53.48
714,ORD-1714,2023-09-03,2023-09-08,Standard Class,CUST-1313,Aarav Singh,Consumer,West,Technology,Machines,10,0.3,8414.87,252.45
715,ORD-1715,2023-06-13,2023-06-17,Standard Class,CUST-1314,Anika Iyer,Corporate,East,Furniture,Chairs,7,0.15,920.52,55.23
716,ORD-1716,2024-03-25,2024-03-27,Second Class,CUST-1315,Vivaan Reddy,Home Office,East,Office Supplies,Art,7,0.0,446.81,98.3
717,ORD-1717,2023-04-25,2023-04-28,Second Class,CUST-1316,Reyansh Patel,Home Office,South,Office Supplies,Paper,2,0.15,161.92,25.91
718,ORD-1718,2023-10-30,2023-11-05,Standard Class,CUST-1317,Arjun Gupta,Corporate,South,Office Supplies,Storage,9,0.0,273.76,60.23
719,ORD-1719,2024-11-20,2024-11-22,First Class,CUST-1318,Ishaan Joshi,Corporate,West,Office Supplies,Paper,4,0.1,113.84,20.49
720,ORD-1720,2024-05-03,2024-05-08,Standard Class,CUST-1319,Anika Reddy,Corporate,North,Office Supplies,Paper,7,0.0,412.85,74.31
721,ORD-1721,2023-03-08,2023-03-12,Second Class,CUST-1320,Vihaan Joshi,Corporate,South,Furniture,Bookcases,4,0.2,1399.97,56.0
722,ORD-1722,2023-12-04,2023-12-09,Standard Class,CUST-1321,Riya Kumar,Home Office,North,Technology,Phones,4,0.3,1146.21,34.39
723,ORD-1723,2023-07-01,2023-07-04,Second Class,CUST-1322,Aditya Desai,Corporate,East,Office Supplies,Binders,3,0.1,34.92,6.29
724,ORD-1724,2023-02-22,2023-02-26,Standard Class,CUST-1323,Vihaan Kumar,Consumer,East,Furniture,Chairs,10,0.1,2486.06,198.88
725,ORD-1725,2024-10-20,2024-10-26,Standard Class,CUST-1324,Aadhya Mehta,Home Office,West,Office Supplies,Art,5,0.1,122.71,22.09
726,ORD-1726,2023-12-16,2023-12-19,Second Class,CUST-1325,Sai Iyer,Consumer,East,Office Supplies,Art,1,0.0,117.05,25.75
727,ORD-1727,2024-03-29,2024-04-02,Second Class,CUST-1326,Reyansh Patel,Corporate,East,Technology,Accessories,9,0.15,6310.62,567.96
728,ORD-1728,2023-11-28,2023-12-04,Standard Class,CUST-1327,Anika Iyer,Corporate,West,Technology,Accessories,11,0.0,12137.17,1820.58
729,ORD-1729,2024-01-15,2024-01-20,Standard Class,CUST-1328,Saanvi Malhotra,Consumer,South,Office Supplies,Storage,7,0.0,791.69,174.17
730,ORD-1730,2023-07-27,2023-08-02,Standard Class,CUST-1329,Saanvi Reddy,Consumer,East,Office Supplies,Storage,9,0.1,243.89,43.9
731,ORD-1731,2023-09-06,2023-09-08,First Class,CUST-1330,Saanvi Chopra,Home Office,East,Technology,Copiers,12,0.0,11156.66,1673.5
732,ORD-1732,2023-10-10,2023-10-14,Second Class,CUST-1331,Ananya Malhotra,Consumer,South,Office Supplies,Art,12,0.0,269.45,59.28
733,ORD-1733,2024-03-24,2024-03-25,First Class,CUST-1332,Aarav Gupta,Corporate,East,Technology,Machines,2,0.3,2041.37,61.24
734,ORD-1734,2023-07-08,2023-07-10,Second Class,CUST-1333,Ishaan Mehta,Corporate,North,Office Supplies,Paper,12,0.0,253.57,55.79
735,ORD-1735,2024-06-08,2024-06-12,Standard Class,CUST-1334,Riya Reddy,Corporate,East,Technology,Machines,11,0.1,1959.1,215.5
736,ORD-1736,2023-03-31,2023-04-02,Second Class,CUST-1335,Aadhya Rao,Corporate,South,Office Supplies,Paper,5,0.0,536.38,118.0
737,ORD-1737,2024-10-25,2024-10-31,Standard Class,CUST-1336,Rohan Sharma,Home Office,South,Technology,Copiers,10,0.0,3765.83,564.87
738,ORD-1738,2024-06-29,2024-07-01,Second Class,CUST-1337,Riya Gupta,Home Office,East,Technology,Machines,4,0.0,1253.2,187.98
739,ORD-1739,2023-03-12,2023-03-16,Standard Class,CUST-1338,Ishaan Singh,Consumer,South,Furniture,Tables,4,0.3,2596.5,0.0
740,ORD-1740,2023-08-02,2023-08-07,Standard Class,CUST-1339,Vihaan Verma,Corporate,South,Office Supplies,Paper,3,0.0,214.51,47.19
741,ORD-1741,2024-09-11,2024-09-14,Second Class,CUST-1340,Diya Iyer,Home Office,West,Office Supplies,Paper,5,0.0,568.32,125.03
742,ORD-1742,2023-12-30,2024-01-01,Second Class,CUST-1341,Saanvi Desai,Consumer,South,Furniture,Bookcases,8,0.2,699.34,27.97
743,ORD-1743,2023-07-01,2023-07-06,Standard Class,CUST-1342,Reyansh Rao,Corporate,North,Furniture,Furnishings,12,0.0,7463.77,895.65
744,ORD-1744,2024-11-15,2024-11-21,Standard Class,CUST-1343,Saanvi Joshi,Consumer,West,Furniture,Tables,6,0.15,4729.34,283.76
745,ORD-1745,2023-02-17,2023-02-24,Standard Class,CUST-1344,Krishna Verma,Consumer,West,Technology,Accessories,7,0.3,4712.2,141.37
746,ORD-1746,2023-11-15,2023-11-20,Standard Class,CUST-1345,Ira Joshi,Corporate,West,Office Supplies,Storage,12,0.1,717.86,129.21
747,ORD-1747,2023-05-27,2023-05-29,Second Class,CUST-1346,Krishna Singh,Consumer,North,Furniture,Furnishings,5,0.3,1052.84,-0.0
748,ORD-1748,2024-03-08,2024-03-10,Second Class,CUST-1347,Vivaan Malhotra,Corporate,North,Technology,Phones,4,0.2,3648.01,255.36
749,ORD-1749,2023-11-27,2023-11-29,First Class,CUST-1348,Riya Nair,Corporate,South,Technology,Accessories,8,0.0,3448.53,517.28
750,ORD-1750,2023-12-12,2023-12-16,Standard Class,CUST-1349,Vihaan Joshi,Corporate,North,Office Supplies,Art,6,0.0,211.38,46.5
751,ORD-1751,2023-04-07,2023-04-14,Standard Class,CUST-1350,Kiara Nair,Consumer,South,Furniture,Bookcases,9,0.1,7744.69,619.58
752,ORD-1752,2023-12-29,2023-12-30,First Class,CUST-1351,Diya Kumar,Corporate,West,Office Supplies,Labels,4,0.0,478.7,105.31
753,ORD-1753,2023-06-05,2023-06-05,Same Day,CUST-1352,Saanvi Patel,Consumer,West,Office Supplies,Paper,7,0.1,792.94,142.73
754,ORD-1754,2023-01-01,2023-01-04,Second Class,CUST-1353,Aditya Sharma,Home Office,East,Office Supplies,Paper,7,0.3,384.16,38.42
755,ORD-1755,2024-10-23,2024-10-23,Same Day,CUST-1354,Ishaan Gupta,Consumer,East,Furniture,Bookcases,7,0.0,1268.73,152.25
756,ORD-1756,2023-12-02,2023-12-06,Standard Class,CUST-1355,Krishna Joshi,Corporate,North,Office Supplies,Binders,8,0.1,150.23,27.04
757,ORD-1757,2023-10-06,2023-10-10,Standard Class,CUST-1356,Riya Gupta,Consumer,North,Technology,Machines,12,0.0,13797.2,2069.58
758,ORD-1758,2024-11-11,2024-11-12,First Class,CUST-1357,Ishaan Rao,Corporate,East,Office Supplies,Binders,12,0.0,1308.53,287.88
759,ORD-1759,2023-01-14,2023-01-21,Standard Class,CUST-1358,Ishaan Verma,Consumer,West,Furniture,Furnishings,12,0.1,5587.74,447.02
760,ORD-1760,2024-10-20,2024-10-24,Second Class,CUST-1359,Ira Nair,Consumer,East,Furniture,Tables,7,0.0,4682.98,561.96
761,ORD-1761,2024-10-05,2024-10-11,Standard Class,CUST-1360,Ananya Verma,Corporate,South,Technology,Accessories,5,0.2,5203.53,364.25
762,ORD-1762,2023-12-27,2023-12-30,Second Class,CUST-1361,Ishaan Malhotra,Consumer,North,Office Supplies,Binders,3,0.0,280.93,61.8
763,ORD-1763,2023-12-08,2023-12-14,Standard Class,CUST-1362,Aditya Joshi,Consumer,East,Technology,Accessories,7,0.0,2239.85,335.98
764,ORD-1764,2023-12-26,2023-12-31,Standard Class,CUST-1363,Vihaan Singh,Home Office,South,Office Supplies,Paper,10,0.0,632.04,139.05
765,ORD-1765,2023-07-23,2023-07-29,Standard Class,CUST-1364,Ananya Kumar,Home Office,East,Technology,Copiers,6,0.3,1093.41,32.8
